repository_owner,repository_name,file_path,filename,original_file_path,repository_url,file_url,branch,stargazers_count,forks_count,created_at,pushed_at,updated_at,lines_of_code,manifest_specific_commit_count,first_manifest_commit_date,file_composite_key,length_of_words,complexity_score
pgdogdev,pgdog,CLAUDE.md,CLAUDE.md,raw/pgdogdev/pgdog/CLAUDE.md,https://github.com/pgdogdev/pgdog,https://github.com/pgdogdev/pgdog/blob/main/CLAUDE.md,main,2706.0,95.0,2024-12-27T21:10:04Z,2025-10-18T19:16:02Z,2025-10-18T05:01:59Z,52.0,2,2025-08-14T15:53:26Z,pgdogdev||pgdog||CLAUDE.md,482,57.39053768356095
metacraft-labs,codetracer-ruby-recorder,CLAUDE.md,CLAUDE.md,raw/metacraft-labs/codetracer-ruby-recorder/CLAUDE.md,https://github.com/metacraft-labs/codetracer-ruby-recorder,https://github.com/metacraft-labs/codetracer-ruby-recorder/blob/main/CLAUDE.md,main,17.0,0.0,2025-02-07T17:21:30Z,2025-10-16T21:31:49Z,2025-10-16T21:31:53Z,1.0,1,2025-06-27T21:33:16Z,metacraft-labs||codetracer-ruby-recorder||CLAUDE.md,2,
espresso3389,pdfrx,CLAUDE.md,CLAUDE.md,raw/espresso3389/pdfrx/CLAUDE.md,https://github.com/espresso3389/pdfrx,https://github.com/espresso3389/pdfrx/blob/master/CLAUDE.md,master,210.0,102.0,2023-11-18T17:38:38Z,2025-10-18T19:04:48Z,2025-10-18T19:02:42Z,1.0,22,2025-06-09T08:19:50Z,espresso3389||pdfrx||CLAUDE.md,2,
obvious-inc,nouns-camp-monorepo,CLAUDE.md,CLAUDE.md,raw/obvious-inc/nouns-camp-monorepo/CLAUDE.md,https://github.com/obvious-inc/nouns-camp-monorepo,https://github.com/obvious-inc/nouns-camp-monorepo/blob/main/CLAUDE.md,main,16.0,19.0,2022-01-10T13:59:21Z,2025-07-15T20:51:14Z,2025-07-15T20:51:17Z,1.0,5,2025-02-28T20:07:27Z,obvious-inc||nouns-camp-monorepo||CLAUDE.md,3,77.90500000000002
gshpychka,dotfiles,CLAUDE.md,CLAUDE.md,raw/gshpychka/dotfiles/CLAUDE.md,https://github.com/gshpychka/dotfiles,https://github.com/gshpychka/dotfiles/blob/main/CLAUDE.md,main,7.0,0.0,2023-01-02T11:29:18Z,2025-10-07T15:44:51Z,2025-10-07T15:44:55Z,38.0,3,2025-06-29T16:35:44Z,gshpychka||dotfiles||CLAUDE.md,247,56.91934333958727
daccred,attest.so,CLAUDE.md,CLAUDE.md,raw/daccred/attest.so/CLAUDE.md,https://github.com/daccred/attest.so,https://github.com/daccred/attest.so/blob/main/CLAUDE.md,main,14.0,6.0,2024-07-16T13:55:31Z,2025-09-28T21:04:56Z,2025-09-28T21:05:00Z,201.0,2,2025-07-24T19:50:47Z,daccred||attest.so||CLAUDE.md,378,29.37410329985653
on-paper,ink,CLAUDE.md,CLAUDE.md,raw/on-paper/ink/CLAUDE.md,https://github.com/on-paper/ink,https://github.com/on-paper/ink/blob/main/CLAUDE.md,main,41.0,9.0,2023-03-23T12:28:11Z,2025-09-24T11:07:02Z,2025-09-24T11:07:04Z,118.0,9,2025-06-05T09:02:11Z,on-paper||ink||CLAUDE.md,589,40.200176470588275
emson,elf0,CLAUDE.md,CLAUDE.md,raw/emson/elf0/CLAUDE.md,https://github.com/emson/elf0,https://github.com/emson/elf0/blob/main/CLAUDE.md,main,13.0,3.0,2025-06-03T10:11:36Z,2025-08-05T17:11:02Z,2025-09-28T23:45:10Z,93.0,10,2025-05-12T18:51:25Z,emson||elf0||CLAUDE.md,690,55.75240248984363
pulumi,docs,CLAUDE.md,CLAUDE.md,raw/pulumi/docs/CLAUDE.md,https://github.com/pulumi/docs,https://github.com/pulumi/docs/blob/master/CLAUDE.md,master,143.0,255.0,2017-09-21T15:27:51Z,2025-10-18T04:10:13Z,2025-10-18T01:37:22Z,1.0,5,2025-05-12T18:05:51Z,pulumi||docs||CLAUDE.md,9,8.365000000000009
tohutohu,discord-claude-code,CLAUDE.md,CLAUDE.md,raw/tohutohu/discord-claude-code/CLAUDE.md,https://github.com/tohutohu/discord-claude-code,https://github.com/tohutohu/discord-claude-code/blob/main/CLAUDE.md,main,5.0,4.0,2025-06-02T13:25:29Z,2025-06-15T04:21:38Z,2025-09-16T10:39:37Z,446.0,19,2025-06-02T13:28:51Z,tohutohu||discord-claude-code||CLAUDE.md,637,48.38195594713659
bannzai,SwiftTUI,CLAUDE.md,CLAUDE.md,raw/bannzai/SwiftTUI/CLAUDE.md,https://github.com/bannzai/SwiftTUI,https://github.com/bannzai/SwiftTUI/blob/main/CLAUDE.md,main,15.0,0.0,2025-07-03T09:06:31Z,2025-07-21T02:18:19Z,2025-10-11T23:08:20Z,657.0,53,2025-07-04T03:34:25Z,bannzai||SwiftTUI||CLAUDE.md,1193,67.18574088853421
cjw296,diary,CLAUDE.md,CLAUDE.md,raw/cjw296/diary/CLAUDE.md,https://github.com/cjw296/diary,https://github.com/cjw296/diary/blob/master/CLAUDE.md,master,6.0,1.0,2019-05-16T07:31:24Z,2025-10-16T08:23:07Z,2025-10-16T08:19:08Z,223.0,5,2025-06-05T13:26:55Z,cjw296||diary||CLAUDE.md,900,44.70939473684214
Govcraft,acton-reactive,CLAUDE.md,CLAUDE.md,raw/Govcraft/acton-reactive/CLAUDE.md,https://github.com/Govcraft/acton-reactive,https://github.com/Govcraft/acton-reactive/blob/main/CLAUDE.md,main,7.0,0.0,2024-04-07T19:05:38Z,2025-07-16T00:11:43Z,2025-07-24T08:46:43Z,121.0,1,2025-07-15T16:15:43Z,Govcraft||acton-reactive||CLAUDE.md,310,42.65843261355175
pytorch,pytorch,CLAUDE.md,CLAUDE.md,raw/pytorch/pytorch/CLAUDE.md,https://github.com/pytorch/pytorch,https://github.com/pytorch/pytorch/blob/main/CLAUDE.md,main,94035.0,25599.0,2016-08-13T05:26:41Z,2025-10-18T19:22:02Z,2025-10-18T19:21:17Z,15.0,1,2025-09-04T13:26:32Z,pytorch||pytorch||CLAUDE.md,14,56.25000000000003
twangodev,uw-coursemap,CLAUDE.md,CLAUDE.md,raw/twangodev/uw-coursemap/CLAUDE.md,https://github.com/twangodev/uw-coursemap,https://github.com/twangodev/uw-coursemap/blob/main/CLAUDE.md,main,23.0,6.0,2024-11-16T21:50:46Z,2025-10-18T01:11:12Z,2025-10-18T01:11:17Z,163.0,2,2025-07-03T19:24:44Z,twangodev||uw-coursemap||CLAUDE.md,748,28.997531470380835
liveblocks,liveblocks,CLAUDE.md,CLAUDE.md,raw/liveblocks/liveblocks/CLAUDE.md,https://github.com/liveblocks/liveblocks,https://github.com/liveblocks/liveblocks/blob/main/CLAUDE.md,main,4224.0,382.0,2021-05-25T15:25:51Z,2025-10-17T17:38:13Z,2025-10-18T08:16:05Z,52.0,4,2025-06-09T08:07:03Z,liveblocks||liveblocks||CLAUDE.md,230,61.59307582260374
dropseed,plain,CLAUDE.md,CLAUDE.md,raw/dropseed/plain/CLAUDE.md,https://github.com/dropseed/plain,https://github.com/dropseed/plain/blob/main/CLAUDE.md,master,634.0,12.0,2023-03-22T03:01:33Z,2025-10-18T03:33:40Z,2025-10-18T03:33:44Z,1.0,1,2025-07-27T16:37:01Z,dropseed||plain||CLAUDE.md,2,
laude-institute,terminal-bench,CLAUDE.md,CLAUDE.md,raw/laude-institute/terminal-bench/CLAUDE.md,https://github.com/laude-institute/terminal-bench,https://github.com/laude-institute/terminal-bench/blob/main/CLAUDE.md,main,916.0,323.0,2025-01-17T22:34:26Z,2025-10-18T07:05:27Z,2025-10-18T15:16:23Z,117.0,1,2025-09-02T02:05:09Z,laude-institute||terminal-bench||CLAUDE.md,337,43.90848188614149
liquibase,docker,CLAUDE.md,CLAUDE.md,raw/liquibase/docker/CLAUDE.md,https://github.com/liquibase/docker,https://github.com/liquibase/docker/blob/main/CLAUDE.md,main,67.0,79.0,2019-09-24T16:05:06Z,2025-10-17T11:24:42Z,2025-10-08T19:29:50Z,126.0,5,2025-07-03T19:36:31Z,liquibase||docker||CLAUDE.md,447,37.008297124465344
loculus-project,loculus,CLAUDE.md,CLAUDE.md,raw/loculus-project/loculus/CLAUDE.md,https://github.com/loculus-project/loculus,https://github.com/loculus-project/loculus/blob/main/CLAUDE.md,main,59.0,7.0,2023-05-15T19:22:09Z,2025-10-18T12:41:52Z,2025-10-18T12:41:24Z,1.0,2,2025-06-17T13:19:38Z,loculus-project||loculus||CLAUDE.md,2,
TobikoData,sqlmesh,CLAUDE.md,CLAUDE.md,raw/TobikoData/sqlmesh/CLAUDE.md,https://github.com/TobikoData/sqlmesh,https://github.com/TobikoData/sqlmesh/blob/main/CLAUDE.md,main,2676.0,303.0,2022-09-23T16:28:39Z,2025-10-17T23:50:30Z,2025-10-17T16:19:46Z,354.0,2,2025-06-25T20:12:12Z,TobikoData||sqlmesh||CLAUDE.md,1509,26.601938847207833
davidortinau,SentenceStudio,CLAUDE.md,CLAUDE.md,raw/davidortinau/SentenceStudio/CLAUDE.md,https://github.com/davidortinau/SentenceStudio,https://github.com/davidortinau/SentenceStudio/blob/main/CLAUDE.md,main,21.0,3.0,2024-02-02T22:01:41Z,2025-10-06T00:50:53Z,2025-10-06T00:50:56Z,305.0,3,2025-08-21T00:10:45Z,davidortinau||SentenceStudio||CLAUDE.md,929,31.8037612703601
SYMBaiEX,SYMindX,CLAUDE.md,CLAUDE.md,raw/SYMBaiEX/SYMindX/CLAUDE.md,https://github.com/SYMBaiEX/SYMindX,https://github.com/SYMBaiEX/SYMindX/blob/main/CLAUDE.md,main,9.0,6.0,2025-06-09T20:37:52Z,2025-08-03T19:45:51Z,2025-10-04T15:49:54Z,680.0,12,2025-06-11T22:33:27Z,SYMBaiEX||SYMindX||CLAUDE.md,1182,27.63195207511248
coder,vscode-coder,CLAUDE.md,CLAUDE.md,raw/coder/vscode-coder/CLAUDE.md,https://github.com/coder/vscode-coder,https://github.com/coder/vscode-coder/blob/main/CLAUDE.md,main,102.0,34.0,2022-12-27T07:19:06Z,2025-10-17T08:34:38Z,2025-10-17T08:34:42Z,27.0,2,2025-03-11T14:41:44Z,coder||vscode-coder||CLAUDE.md,378,61.95457467605007
coder,coder,CLAUDE.md,CLAUDE.md,raw/coder/coder/CLAUDE.md,https://github.com/coder/coder,https://github.com/coder/coder/blob/main/CLAUDE.md,main,11244.0,1044.0,2021-12-22T06:08:52Z,2025-10-18T05:25:29Z,2025-10-18T18:09:45Z,138.0,12,2025-05-21T07:16:00Z,coder||coder||CLAUDE.md,861,56.610119246749065
kannon-email,kannon,CLAUDE.md,CLAUDE.md,raw/kannon-email/kannon/CLAUDE.md,https://github.com/kannon-email/kannon,https://github.com/kannon-email/kannon/blob/main/CLAUDE.md,main,72.0,12.0,2021-01-03T09:01:56Z,2025-10-14T13:07:20Z,2025-09-20T14:48:56Z,110.0,2,2025-08-16T07:48:04Z,kannon-email||kannon||CLAUDE.md,508,48.26877821762744
v0l,zap.stream,CLAUDE.md,CLAUDE.md,raw/v0l/zap.stream/CLAUDE.md,https://github.com/v0l/zap.stream,https://github.com/v0l/zap.stream/blob/main/CLAUDE.md,main,53.0,19.0,2023-09-01T08:45:31Z,2025-10-06T20:39:19Z,2025-10-06T20:39:22Z,1.0,1,2025-09-25T11:43:17Z,v0l||zap.stream||CLAUDE.md,10,10.564999999999998
obie,desiru,CLAUDE.md,CLAUDE.md,raw/obie/desiru/CLAUDE.md,https://github.com/obie/desiru,https://github.com/obie/desiru/blob/main/CLAUDE.md,main,89.0,10.0,2025-06-17T19:17:31Z,2025-06-23T20:18:28Z,2025-10-06T22:23:22Z,31.0,3,2025-06-18T01:06:26Z,obie||desiru||CLAUDE.md,261,52.622458442694665
shader-slang,slang,CLAUDE.md,CLAUDE.md,raw/shader-slang/slang/CLAUDE.md,https://github.com/shader-slang/slang,https://github.com/shader-slang/slang/blob/master/CLAUDE.md,master,4630.0,360.0,2017-06-09T17:42:49Z,2025-10-18T01:40:48Z,2025-10-18T16:50:16Z,302.0,5,2025-07-10T18:36:10Z,shader-slang||slang||CLAUDE.md,1763,41.45873743347133
graphistry,pygraphistry,CLAUDE.md,CLAUDE.md,raw/graphistry/pygraphistry/CLAUDE.md,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry/blob/master/CLAUDE.md,master,2345.0,217.0,2015-06-02T20:28:42Z,2025-10-18T17:08:21Z,2025-10-18T06:30:21Z,1.0,3,2025-05-16T23:29:17Z,graphistry||pygraphistry||CLAUDE.md,12,51.17166666666668
gitpod-io,gitpod,CLAUDE.md,CLAUDE.md,raw/gitpod-io/gitpod/CLAUDE.md,https://github.com/gitpod-io/gitpod,https://github.com/gitpod-io/gitpod/blob/main/CLAUDE.md,main,13510.0,1327.0,2018-04-24T15:56:54Z,2025-10-18T00:29:03Z,2025-10-18T11:50:48Z,199.0,2,2025-06-11T12:26:38Z,gitpod-io||gitpod||CLAUDE.md,904,30.03210956915433
browser-use,browser-use,CLAUDE.md,CLAUDE.md,raw/browser-use/browser-use/CLAUDE.md,https://github.com/browser-use/browser-use,https://github.com/browser-use/browser-use/blob/main/CLAUDE.md,main,71460.0,8455.0,2024-10-31T16:00:56Z,2025-10-18T18:59:52Z,2025-10-18T18:16:51Z,163.0,7,2025-05-25T10:39:17Z,browser-use||browser-use||CLAUDE.md,1641,53.54654653265487
femto,minion,CLAUDE.md,CLAUDE.md,raw/femto/minion/CLAUDE.md,https://github.com/femto/minion,https://github.com/femto/minion/blob/main/CLAUDE.md,main,24.0,0.0,2024-08-11T12:05:35Z,2025-10-18T11:43:01Z,2025-10-16T11:44:07Z,166.0,16,2025-07-10T09:42:16Z,femto||minion||CLAUDE.md,300,59.5211904761905
kasperjunge,fastapi-react-vibe-coding-template,CLAUDE.md,CLAUDE.md,raw/kasperjunge/fastapi-react-vibe-coding-template/CLAUDE.md,https://github.com/kasperjunge/fastapi-react-vibe-coding-template,https://github.com/kasperjunge/fastapi-react-vibe-coding-template/blob/main/CLAUDE.md,main,10.0,0.0,2025-05-01T12:53:56Z,2025-09-14T18:34:03Z,2025-09-14T18:34:06Z,74.0,1,2025-07-19T20:47:15Z,kasperjunge||fastapi-react-vibe-coding-template||CLAUDE.md,349,48.87284436493741
ktorio,ktor,CLAUDE.md,CLAUDE.md,raw/ktorio/ktor/CLAUDE.md,https://github.com/ktorio/ktor,https://github.com/ktorio/ktor/blob/main/CLAUDE.md,main,14026.0,1194.0,2015-08-03T16:49:36Z,2025-10-17T15:48:33Z,2025-10-18T16:16:14Z,51.0,2,2025-05-07T07:40:47Z,ktorio||ktor||CLAUDE.md,345,51.32785714285717
chaitanyya,lookout,CLAUDE.md,CLAUDE.md,raw/chaitanyya/lookout/CLAUDE.md,https://github.com/chaitanyya/lookout,https://github.com/chaitanyya/lookout/blob/main/CLAUDE.md,main,53.0,8.0,2025-05-25T22:25:57Z,2025-06-11T20:34:34Z,2025-10-12T11:01:26Z,111.0,1,2025-06-06T21:18:02Z,chaitanyya||lookout||CLAUDE.md,410,34.233432835820906
boykush,scraps,CLAUDE.md,CLAUDE.md,raw/boykush/scraps/CLAUDE.md,https://github.com/boykush/scraps,https://github.com/boykush/scraps/blob/main/CLAUDE.md,main,33.0,3.0,2023-05-28T13:18:11Z,2025-10-18T06:13:31Z,2025-10-18T06:13:33Z,48.0,6,2025-06-20T15:49:18Z,boykush||scraps||CLAUDE.md,272,48.31978908188589
storybuilder-org,StoryCAD,CLAUDE.md,CLAUDE.md,raw/storybuilder-org/StoryCAD/CLAUDE.md,https://github.com/storybuilder-org/StoryCAD,https://github.com/storybuilder-org/StoryCAD/blob/main/CLAUDE.md,main,15.0,8.0,2021-02-16T15:26:46Z,2025-10-18T16:59:19Z,2025-09-01T10:18:50Z,260.0,1,2025-08-19T17:55:51Z,storybuilder-org||StoryCAD||CLAUDE.md,1039,42.472978081207344
ivangrynenko,cursorrules,CLAUDE.md,CLAUDE.md,raw/ivangrynenko/cursorrules/CLAUDE.md,https://github.com/ivangrynenko/cursorrules,https://github.com/ivangrynenko/cursorrules/blob/main/CLAUDE.md,main,51.0,8.0,2025-02-12T07:25:10Z,2025-09-02T01:45:09Z,2025-10-16T22:06:27Z,178.0,4,2025-06-01T01:27:08Z,ivangrynenko||cursorrules||CLAUDE.md,756,40.80967213114755
Shinyaigeek,shinyaigeek.dev,CLAUDE.md,CLAUDE.md,raw/Shinyaigeek/shinyaigeek.dev/CLAUDE.md,https://github.com/Shinyaigeek/shinyaigeek.dev,https://github.com/Shinyaigeek/shinyaigeek.dev/blob/main/CLAUDE.md,main,9.0,0.0,2020-02-09T17:10:01Z,2025-10-06T14:21:30Z,2025-10-06T14:21:35Z,81.0,1,2025-06-16T13:14:18Z,Shinyaigeek||shinyaigeek.dev||CLAUDE.md,203,24.96384450975154
josemarluedke,frontile,CLAUDE.md,CLAUDE.md,raw/josemarluedke/frontile/CLAUDE.md,https://github.com/josemarluedke/frontile,https://github.com/josemarluedke/frontile/blob/main/CLAUDE.md,main,56.0,19.0,2019-11-01T17:23:28Z,2025-10-15T22:17:37Z,2025-10-15T22:17:40Z,1.0,1,2025-10-02T02:12:39Z,josemarluedke||frontile||CLAUDE.md,2,
OneKeyHQ,cross-inpage-provider,CLAUDE.md,CLAUDE.md,raw/OneKeyHQ/cross-inpage-provider/CLAUDE.md,https://github.com/OneKeyHQ/cross-inpage-provider,https://github.com/OneKeyHQ/cross-inpage-provider/blob/master/CLAUDE.md,master,20.0,29.0,2022-02-14T02:18:52Z,2025-10-16T08:34:17Z,2025-10-18T10:25:17Z,125.0,1,2025-06-27T13:18:14Z,OneKeyHQ||cross-inpage-provider||CLAUDE.md,503,27.59602725366878
OneKeyHQ,hardware-js-sdk,CLAUDE.md,CLAUDE.md,raw/OneKeyHQ/hardware-js-sdk/CLAUDE.md,https://github.com/OneKeyHQ/hardware-js-sdk,https://github.com/OneKeyHQ/hardware-js-sdk/blob/master/CLAUDE.md,onekey,22.0,21.0,2022-05-16T03:22:59Z,2025-10-16T08:11:21Z,2025-10-10T03:24:15Z,31.0,3,2025-07-08T02:14:01Z,OneKeyHQ||hardware-js-sdk||CLAUDE.md,87,67.66666666666669
OneKeyHQ,app-monorepo,CLAUDE.md,CLAUDE.md,raw/OneKeyHQ/app-monorepo/CLAUDE.md,https://github.com/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/blob/master/CLAUDE.md,x,2059.0,435.0,2021-11-22T14:54:51Z,2025-10-18T15:02:40Z,2025-10-18T12:04:04Z,453.0,7,2025-06-22T14:04:48Z,OneKeyHQ||app-monorepo||CLAUDE.md,2530,31.133469844762004
linear-b,gitstream,CLAUDE.md,CLAUDE.md,raw/linear-b/gitstream/CLAUDE.md,https://github.com/linear-b/gitstream,https://github.com/linear-b/gitstream/blob/main/CLAUDE.md,main,317.0,43.0,2022-12-08T13:45:12Z,2025-10-09T10:51:58Z,2025-10-13T21:27:22Z,73.0,1,2025-08-18T11:03:18Z,linear-b||gitstream||CLAUDE.md,371,28.653151062155786
alexanderthclark,Matplotlib-for-Storytellers,CLAUDE.md,CLAUDE.md,raw/alexanderthclark/Matplotlib-for-Storytellers/CLAUDE.md,https://github.com/alexanderthclark/Matplotlib-for-Storytellers,https://github.com/alexanderthclark/Matplotlib-for-Storytellers/blob/main/CLAUDE.md,main,32.0,7.0,2021-11-12T19:10:53Z,2025-08-05T16:42:22Z,2025-09-11T08:44:49Z,81.0,2,2025-07-14T14:45:45Z,alexanderthclark||Matplotlib-for-Storytellers||CLAUDE.md,364,48.778201644133446
alexanderthclark,FreeRide,CLAUDE.md,CLAUDE.md,raw/alexanderthclark/FreeRide/CLAUDE.md,https://github.com/alexanderthclark/FreeRide,https://github.com/alexanderthclark/FreeRide/blob/main/CLAUDE.md,main,21.0,7.0,2021-08-18T17:19:06Z,2025-08-03T18:11:09Z,2025-08-03T18:11:13Z,117.0,1,2025-05-26T15:12:50Z,alexanderthclark||FreeRide||CLAUDE.md,688,25.995274717291807
modelcontextprotocol,python-sdk,CLAUDE.md,CLAUDE.md,raw/modelcontextprotocol/python-sdk/CLAUDE.md,https://github.com/modelcontextprotocol/python-sdk,https://github.com/modelcontextprotocol/python-sdk/blob/main/CLAUDE.md,main,19425.0,2639.0,2024-09-24T21:01:35Z,2025-10-17T17:39:00Z,2025-10-18T17:32:14Z,132.0,9,2025-01-03T15:26:25Z,modelcontextprotocol||python-sdk||CLAUDE.md,503,62.28920944669369
modelcontextprotocol,inspector,CLAUDE.md,CLAUDE.md,raw/modelcontextprotocol/inspector/CLAUDE.md,https://github.com/modelcontextprotocol/inspector,https://github.com/modelcontextprotocol/inspector/blob/main/CLAUDE.md,main,7072.0,901.0,2024-10-03T21:47:42Z,2025-10-18T19:08:47Z,2025-10-18T19:08:50Z,1.0,3,2025-02-26T19:11:38Z,modelcontextprotocol||inspector||CLAUDE.md,2,121.22000000000003
modelcontextprotocol,registry,CLAUDE.md,CLAUDE.md,raw/modelcontextprotocol/registry/CLAUDE.md,https://github.com/modelcontextprotocol/registry,https://github.com/modelcontextprotocol/registry/blob/main/CLAUDE.md,main,5684.0,431.0,2025-02-05T17:58:01Z,2025-10-17T08:22:47Z,2025-10-18T18:38:05Z,4.0,5,2025-07-10T00:43:08Z,modelcontextprotocol||registry||CLAUDE.md,35,66.6825
modelcontextprotocol,typescript-sdk,CLAUDE.md,CLAUDE.md,raw/modelcontextprotocol/typescript-sdk/CLAUDE.md,https://github.com/modelcontextprotocol/typescript-sdk,https://github.com/modelcontextprotocol/typescript-sdk/blob/main/CLAUDE.md,main,10344.0,1349.0,2024-09-24T20:45:31Z,2025-10-18T07:12:42Z,2025-10-18T16:53:48Z,28.0,2,2025-02-27T00:10:31Z,modelcontextprotocol||typescript-sdk||CLAUDE.md,113,64.01336651917404
amantus-ai,vibetunnel,CLAUDE.md,CLAUDE.md,raw/amantus-ai/vibetunnel/CLAUDE.md,https://github.com/amantus-ai/vibetunnel,https://github.com/amantus-ai/vibetunnel/blob/main/CLAUDE.md,main,2379.0,151.0,2025-06-15T17:56:11Z,2025-08-30T03:05:43Z,2025-10-18T15:28:04Z,364.0,16,2025-07-11T08:33:53Z,amantus-ai||vibetunnel||CLAUDE.md,1402,53.629774457806036
514-labs,moose,CLAUDE.md,CLAUDE.md,raw/514-labs/moose/CLAUDE.md,https://github.com/514-labs/moose,https://github.com/514-labs/moose/blob/main/CLAUDE.md,main,458.0,19.0,2023-07-20T00:23:21Z,2025-10-18T11:33:28Z,2025-10-18T10:33:24Z,1.0,2,2025-09-10T20:37:18Z,514-labs||moose||CLAUDE.md,2,
honeycombio,honeycomb-mcp,CLAUDE.md,CLAUDE.md,raw/honeycombio/honeycomb-mcp/CLAUDE.md,https://github.com/honeycombio/honeycomb-mcp,https://github.com/honeycombio/honeycomb-mcp/blob/main/CLAUDE.md,main,38.0,7.0,2024-12-22T00:41:30Z,2025-08-21T15:35:11Z,2025-10-06T13:49:06Z,27.0,3,2025-03-21T22:22:04Z,honeycombio||honeycomb-mcp||CLAUDE.md,202,61.40159315931595
vincentkoc,dexscraper,CLAUDE.md,CLAUDE.md,raw/vincentkoc/dexscraper/CLAUDE.md,https://github.com/vincentkoc/dexscraper,https://github.com/vincentkoc/dexscraper/blob/main/CLAUDE.md,main,65.0,18.0,2024-11-02T21:46:42Z,2025-09-03T17:35:24Z,2025-10-14T22:45:03Z,180.0,2,2025-09-02T05:18:55Z,vincentkoc||dexscraper||CLAUDE.md,717,27.314626794258402
yamadashy,tech-blog-rss-feed,CLAUDE.md,CLAUDE.md,raw/yamadashy/tech-blog-rss-feed/CLAUDE.md,https://github.com/yamadashy/tech-blog-rss-feed,https://github.com/yamadashy/tech-blog-rss-feed/blob/main/CLAUDE.md,main,183.0,71.0,2022-01-18T14:27:44Z,2025-10-18T15:06:28Z,2025-10-16T00:53:18Z,1.0,1,2025-09-21T15:33:31Z,yamadashy||tech-blog-rss-feed||CLAUDE.md,4,90.99000000000004
yamadashy,repomix,CLAUDE.md,CLAUDE.md,raw/yamadashy/repomix/CLAUDE.md,https://github.com/yamadashy/repomix,https://github.com/yamadashy/repomix/blob/main/CLAUDE.md,main,19750.0,891.0,2024-07-13T07:11:32Z,2025-10-18T07:53:06Z,2025-10-18T13:21:13Z,1.0,26,2025-03-01T16:29:48Z,yamadashy||repomix||CLAUDE.md,4,90.99000000000004
kleros,dispute-resolver,CLAUDE.md,CLAUDE.md,raw/kleros/dispute-resolver/CLAUDE.md,https://github.com/kleros/dispute-resolver,https://github.com/kleros/dispute-resolver/blob/master/CLAUDE.md,master,6.0,3.0,2019-09-09T00:42:22Z,2025-10-17T14:49:40Z,2025-09-29T19:48:02Z,85.0,1,2025-07-13T19:00:00Z,kleros||dispute-resolver||CLAUDE.md,383,40.41551113289455
scalar,scalar,CLAUDE.md,CLAUDE.md,raw/scalar/scalar/CLAUDE.md,https://github.com/scalar/scalar,https://github.com/scalar/scalar/blob/main/CLAUDE.md,main,12491.0,668.0,2023-08-16T13:42:32Z,2025-10-18T18:29:25Z,2025-10-18T18:36:40Z,562.0,5,2025-07-07T22:08:25Z,scalar||scalar||CLAUDE.md,2060,50.39102982400112
takoserver,takos,CLAUDE.md,CLAUDE.md,raw/takoserver/takos/CLAUDE.md,https://github.com/takoserver/takos,https://github.com/takoserver/takos/blob/master/CLAUDE.md,master,49.0,5.0,2023-09-08T14:07:53Z,2025-09-08T07:15:43Z,2025-09-17T05:19:42Z,147.0,5,2025-08-13T05:00:45Z,takoserver||takos||CLAUDE.md,244,69.85763583943228
ryanmac,code-conductor,CLAUDE.md,CLAUDE.md,raw/ryanmac/code-conductor/CLAUDE.md,https://github.com/ryanmac/code-conductor,https://github.com/ryanmac/code-conductor/blob/main/CLAUDE.md,main,27.0,2.0,2025-07-22T21:09:32Z,2025-07-26T23:53:00Z,2025-10-16T12:35:03Z,386.0,14,2025-07-23T19:21:34Z,ryanmac||code-conductor||CLAUDE.md,1200,37.69153282691266
tom-doerr,agent,CLAUDE.md,CLAUDE.md,raw/tom-doerr/agent/CLAUDE.md,https://github.com/tom-doerr/agent,https://github.com/tom-doerr/agent/blob/main/CLAUDE.md,main,39.0,5.0,2025-05-27T23:29:30Z,2025-10-06T22:06:42Z,2025-10-06T22:06:46Z,192.0,4,2025-10-03T13:08:28Z,tom-doerr||agent||CLAUDE.md,1748,48.27154694323147
tom-doerr,simpledspy,CLAUDE.md,CLAUDE.md,raw/tom-doerr/simpledspy/CLAUDE.md,https://github.com/tom-doerr/simpledspy,https://github.com/tom-doerr/simpledspy/blob/main/CLAUDE.md,main,113.0,4.0,2025-01-07T02:12:34Z,2025-07-01T22:51:48Z,2025-07-01T22:51:52Z,109.0,1,2025-07-01T22:51:42Z,tom-doerr||simpledspy||CLAUDE.md,309,35.13798952641167
badlogic,lemmy,CLAUDE.md,CLAUDE.md,raw/badlogic/lemmy/CLAUDE.md,https://github.com/badlogic/lemmy,https://github.com/badlogic/lemmy/blob/main/CLAUDE.md,main,1204.0,249.0,2025-05-23T14:33:46Z,2025-08-13T15:58:02Z,2025-10-17T03:26:19Z,7.0,10,2025-05-23T22:44:18Z,badlogic||lemmy||CLAUDE.md,68,59.70337500000002
visivo-io,visivo,CLAUDE.md,CLAUDE.md,raw/visivo-io/visivo/CLAUDE.md,https://github.com/visivo-io/visivo,https://github.com/visivo-io/visivo/blob/main/CLAUDE.md,main,78.0,9.0,2023-03-23T12:36:53Z,2025-10-17T17:58:41Z,2025-10-15T07:26:29Z,179.0,3,2025-07-13T14:43:06Z,visivo-io||visivo||CLAUDE.md,1140,37.76027341170257
